424,6
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
239,8
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,2
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,6
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
240,8
241,2
241,2
241,2
241,2
241,2
241,2
241,2
241,2
241,2
241,2
241,2
241,2
241,6
241,2
241,6
241,6
241,6
241,6
241,6
241,6
241,6
241,6
241,6
241,6
241,6
241,6
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
241,8
242,2
242,2
242,2
242,2
242,2
242,2
242,2
242,2
242,2
242,2
242,2
242,6
242,6
242,6
242,6
242,6
242,6
242,6
242,6
242,6
242,6
242,6
242,6
242,8
242,6
242,8
242,8
242,8
242,8
242,8
242,8
242,8
242,8
243,2
243,2
243,2
243,2
243,2
243,2
243,2
243,2
243,2
243,6
243,6
243,6
243,6
243,6
243,6
243,6
243,6
243,6
243,6
243,8
243,8
243,8
243,8
243,8
243,8
243,8
243,8
243,8
243,8
244,2
244,2
244,2
244,2
244,2
244,2
244,2
244,2
244,6
244,6
244,6
244,6
244,6
244,6
244,6
244,6
244,8
244,8
244,8
244,8
244,8
244,8
244,8
244,8
244,8
245,2
245,2
245,2
245,2
245,2
245,2
245,2
245,2
245,6
245,6
245,6
245,6
245,6
245,6
245,8
245,8
245,8
245,8
245,8
245,8
245,8
245,8
246,2
246,2
246,2
246,2
246,2
246,2
246,2
246,2
246,2
246,6
246,6
246,6
246,6
246,6
246,6
246,6
246,6
246,8
246,8
246,8
246,8
246,8
246,8
246,8
246,8
247,2
246,8
247,2
247,2
247,2
247,2
247,2
247,2
247,2
247,2
247,2
247,2
247,6
247,6
247,6
247,6
247,6
247,6
247,6
247,6
247,6
247,6
247,8
247,8
247,8
247,8
247,8
247,8
247,8
247,8
248,2
248,2
248,2
248,2
248,2
248,2
248,2
248,2
248,2
248,6
248,6
248,6
248,6
248,6
248,6
248,6
248,6
248,6
248,6
248,6
248,8
248,8
248,8
248,8
248,8
248,8
248,8
249,2
249,2
249,2
249,2
249,2
249,2
249,2
249,2
249,2
249,6
249,6
249,6
249,6
249,6
249,6
249,6
249,8
249,8
249,8
249,8
249,8
249,8
249,8
249,8
249,8
249,8
249,8
250,2
250,2
250,2
250,2
250,2
250,2
250,2
250,2
250,2
250,2
250,2
250,2
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,6
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
250,8
251,2
251,2
251,2
251,2
251,2
251,2
251,2
251,2
251,2
251,2
251,2
251,2
251,6
251,6
251,6
251,6
251,6
251,6
251,6
251,6
251,6
251,6
251,6
251,6
251,8
251,8
251,8
251,8
251,8
251,8
251,8
251,8
251,8
251,8
252,2
252,2
252,2
252,2
252,2
252,2
252,2
252,6
252,6
252,6
252,6
252,6
252,6
252,6
252,6
252,6
252,8
252,8
252,8
252,8
252,8
252,8
252,8
252,8
252,8
253,2
253,2
253,2
253,2
253,2
253,2
253,2
253,2
253,2
253,2
253,6
253,6
253,6
253,6
253,6
253,6
253,6
253,6
253,8
253,8
253,8
253,8
253,8
253,8
253,8
253,8
253,8
253,8
253,8
253,8
253,8
254,2
254,2
254,2
254,2
254,2
254,2
254,2
254,2
254,2
254,6
254,6
254,6
254,6
254,6
254,6
254,6
254,6
254,6
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
254,8
255,2
255,2
255,2
255,2
255,2
255,2
255,2
255,2
255,2
255,2
255,2
255,2
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,6
255,8
255,8
255,8
255,8
255,8
255,8
255,8
255,8
255,8
255,8
256,2
256,2
256,2
256,2
256,2
256,2
256,2
256,2
256,2
256,2
256,2
256,2
256,6
256,6
256,6
256,6
256,6
256,6
256,6
256,6
256,6
256,6
256,6
256,6
256,8
256,8
256,8
256,8
256,8
256,8
256,8
256,8
256,8
256,8
256,8
256,8
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,2
257,6
257,6
257,6
257,6
257,6
257,6
257,6
257,6
257,6
257,6
257,6
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
257,8
258,2
258,2
258,2
258,2
258,2
258,2
258,2
258,2
258,2
258,2
258,2
258,6
258,6
258,6
258,6
258,6
258,6
258,6
258,6
258,6
258,6
258,6
258,8
258,8
258,8
258,8
258,8
258,8
258,8
258,8
258,8
258,8
258,8
259,2
259,2
259,2
259,2
259,2
259,2
259,2
259,2
259,2
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,6
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
259,8
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,2
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,6
260,8
260,8
260,8
260,8
260,8
260,8
260,8
260,8
260,8
260,8
260,8
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,2
261,6
261,2
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,6
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
261,8
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,2
262,6
262,6
262,6
262,6
262,6
262,6
262,6
262,6
262,6
262,6
262,6
262,6
263
263
263
263
263
263
263
263
263
263
263
263
263,2
263,2
263,2
263,2
263,2
263,2
263,2
263,2
263,2
263,6
263,2
263,6
263,6
263,6
263,6
263,6
263,6
263,6
263,6
263,6
263,6
263,6
264
264
264
264
264
264
264
264
264
264
264,2
264,2
264,2
264,2
264,2
264,2
264,2
264,2
264,2
264,2
264,2
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
264,6
265
265
265
265
265
265
265
265
265
265
265,2
265
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,2
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
265,6
266
266
266
266
266
266
266
266
266
266
266
266,2
266,2
266,2
266,2
266,2
266,2
266,2
266,2
266,2
266,2
266,2
266,6
266,6
266,6
266,6
266,6
266,6
266,6
266,6
266,6
266,6
266,6
267
267
267
267
267
267
267
267
267
267
267
267,2
267,2
267,2
267,2
267,2
267,2
267,2
267,2
267,2
267,2
267,2
267,2
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
267,6
268
268
268
268
268
268
268
268
268
268
268,2
268,2
268,2
268,2
268,2
268,2
268,2
268,2
268,2
268,6
268,2
268,6
268,6
268,6
268,6
268,6
268,6
268,6
268,6
268,6
268,6
268,6
268,6
269
269
269
269
269
269
269
269
269
269
269
269
269
269
269
269,2
269
269,2
269,2
269,2
269,2
269,2
269,2
269,2
269,2
269,6
269,6
269,2
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
269,6
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270
270,2
270,2
270,2
270,2
270,2
270,2
270,2
270,2
270,2
270,2
270,2
270,6
270,2
270,6
270,6
270,6
270,2
270,6
270,6
270,6
270,6
270,6
270,6
270,6
270,6
